"ID","condition","consent","labelling","event_item","answer","age","gender","language","profession","subject","level_education","quality","event_comp","set"
"2325","C","yes","B_34","Ein zufällig ausgewähltes Gebäude in Deutschland hat mehr als 25 Stockwerke.",10,"23","female","german","unemployed","no_student","no_level","serious","pos","B"
"2325","C","yes","B_43","Eine zufällig ausgewählte Person in Deutschland wird im Laufe ihres Lebens KEINE Erkältung bekommen.",99,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_4","An einem zufällig ausgewählten Tag im Jahr wird die Temperatur in Deutschland NICHT über 10°C liegen.",90,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_15","Ein zufällig ausgewählter Zug in Deutschland fährt pünktlich ab.",50,"23","female","german","unemployed","no_student","no_level","serious","pos","B"
"2325","C","yes","B_8","Eine zufällig ausgewählte Person in Deutschland im Alter von 20 bis 25 Jahren studiert NICHT.",20,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_38","Eine zufällig ausgewählte Person in Deutschland ist in Berlin geboren.",20,"23","female","german","unemployed","no_student","no_level","serious","pos","B"
"2325","C","yes","B_1","An einem zufällig ausgewählten Tag im Dezember wird die Durchschnittstemperatur in Deutschland NICHT über 5 °C liegen.",50,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_12","Eine zufällig ausgewählte Person in Deutschland über 20 Jahre ist NICHT verheiratet.",70,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_32","Eine zufällig ausgewählte Person in Deutschland spielt Harfe.",5,"23","female","german","unemployed","no_student","no_level","serious","pos","B"
"2325","C","yes","B_39","In einem zufällig ausgewählten Jahr wird den ganzen März über KEIN Schnee auf dem Gipfel der Zugspitze in Deutschland sein.",90,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_10","Eine zufällig ausgewählte Person in Deutschland wird NICHT irgendwann an einer Herzerkrankung sterben.",30,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_14","Eine zufällig ausgewählte Person in Deutschland hat letztes Jahr Geld an eine Wohltätigkeitsorganisation gespendet.",60,"23","female","german","unemployed","no_student","no_level","serious","pos","B"
"2325","C","yes","B_23","Eine zufällig ausgewählte Person in Deutschland war schon in Asien.",30,"23","female","german","unemployed","no_student","no_level","serious","pos","B"
"2325","C","yes","B_17","Eine zufällig ausgewählte Person in Deutschland wohnt in Bayern, Baden-Württemberg oder Nordrhein-Westfalen.",60,"23","female","german","unemployed","no_student","no_level","serious","pos","B"
"2325","C","yes","B_2","In einem zufällig ausgewählten Jahr werden die Osterglocken in Deutschland NICHT im Februar blühen.",80,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_6","Eine zufällig ausgewählte Person in Deutschland liest im Alltag NICHT regelmäßig gedruckte Zeitungen.",40,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_31","Ein zufällig ausgewählter Haushalt in Deutschland besitzt KEIN Hallenbad.",1,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_42","Ein zufällig ausgewählter achtjähriger deutscher Junge spielt NICHT gerne Fußball.",50,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_13","Ein zufällig ausgewähltes Ehepaar in Deutschland hat KEINE Kinder.",60,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_30","Ein zufällig ausgewähltes deutsches 10-jähriges Kind lernt in der Schule KEIN Programmieren von Computern.",10,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_45","Ein zufällig ausgewählter deutscher Supermarkt wird an einem typischen Samstag mit Menschen überfüllt sein.",70,"23","female","german","unemployed","no_student","no_level","serious","pos","B"
"2325","C","yes","B_49","Eine zufällig ausgewählte Person in Deutschland hat KEIN WM-Fußballspiel in seinem/ihrem Leben gesehen.",80,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_28","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland NICHT 40°C oder mehr erreichen.",70,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_5","An einem zufällig ausgewählten Tag in Hamburg wird es KEINEN Regen geben.",80,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_40","In einem zufällig ausgewählten Jahr wird es in Deutschland KEINE Hagelstürme geben.",40,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_37","In einem zufällig ausgewählten Jahr wird es Erdbeben in Deutschland geben.",50,"23","female","german","unemployed","no_student","no_level","serious","pos","B"
"2325","C","yes","B_18","Ein zufällig ausgewähltes deutsches Schulkind lernt in der Schule eine andere erste Fremdsprache als Englisch.",20,"23","female","german","unemployed","no_student","no_level","serious","pos","B"
"2325","C","yes","B_33","In einem zufällig ausgewählten Supermarkt in Deutschland wird man eine Berühmtheit treffen.",5,"23","female","german","unemployed","no_student","no_level","serious","pos","B"
"2325","C","yes","B_44","Ein zufällig ausgewählter deutscher Erwachsener kann KEIN Fahrrad fahren.",70,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_36","Eine zufällig ausgewählte Person in Deutschland wird beim durch eine Stadt laufen eine Bibel mit sich tragen.",2,"23","female","german","unemployed","no_student","no_level","serious","pos","B"
"2325","C","yes","B_41","In einem zufällig ausgewählten Jahr wird die niedrigste Temperatur in Deutschland unter -10°C liegen.",2,"23","female","german","unemployed","no_student","no_level","serious","pos","B"
"2325","C","yes","B_16","In einer zufällig ausgewählten deutschen Stadt gibt es mehr Bäume als Häuser.",20,"23","female","german","unemployed","no_student","no_level","serious","pos","B"
"2325","C","yes","B_11","Eine zufällig ausgewählte Person in Deutschland, die über 20 Jahre alt ist, besitzt KEIN Auto.",50,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2325","C","yes","B_29","An einem zufällig ausgewählten Tag wird die Sonnenscheindauer für ganz Deutschland NICHT über 12 Stunden liegen.",40,"23","female","german","unemployed","no_student","no_level","serious","neg","B"
"2324","E","yes","C_48","Eine zufällig ausgewählte Person in Deutschland isst NICHT täglich Gemüse.",75,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_19","In einem zufällig ausgewählten Jahr werden in Deutschland im April NICHT mehr Blumenarten blühen als im März.",50,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_20","Ein zufällig ausgewählter Pendler fährt mit dem Fahrrad zur Arbeit.",10,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_2","In einem zufällig ausgewählten Jahr wird die Kirschblüte in Deutschland NICHT vor Mitte März beginnen.",80,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_8","Eine zufällig ausgewählte Person in Deutschland liest wöchentlich Bücher.",5,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_11","Eine zufällig ausgewählte Person in Deutschland wird NICHT irgendwann an einer Herz-Kreislauf-Erkrankung sterben.",50,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_1","An einem zufällig ausgewählten Tag im Dezember wird die Durchschnittstemperatur in Deutschland NICHT über 3 °C liegen.",60,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_5","An einem zufällig ausgewählten Tag im Jahr wird die Temperatur in Deutschland NICHT über 12°C liegen.",60,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_40","In einem zufällig ausgewählten Jahr wird die niedrigste Temperatur in Deutschland NICHT unter -5°C liegen.",20,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_9","Eine zufällig ausgewählte Person in Deutschland nutzt Twitter regelmäßig im Alltag.",20,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_45","Eine zufällig ausgewählte Person in Deutschland ist auf das Gymnasium gegangen.",35,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_38","An einem zufällig ausgewählten Tag im Winter wird KEIN Schnee auf dem Gipfel der Zugspitze liegen.",60,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_47","Ein zufällig ausgewähltes Gebäude in Deutschland hat mehr als 3 Stockwerke.",40,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_7","Eine zufällig ausgewählte Person in Deutschland liest im Alltag NICHT regemäßig Zeitung.",60,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_39","In einem zufällig ausgewählten Jahr werden der Juli und der August die heißesten Monate in Deutschland sein.",80,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_24","Eine zufällig ausgewählte Person in Deutschland geht täglich mehr als 800 Meter.",75,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_16","Eine zufällig ausgewählte Person in Deutschland lebt in einer Großstadt.",75,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_25","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni eine größere Vielfalt an Früchten auf dem Markt geben als im Juli.",50,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","B_21","Eine zufällig ausgewählte Person in Deutschland isst täglich NICHT mehr als vier Gemüsesorten.",20,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_46","Eine zufällig ausgewählte Person in Deutschland geht täglich NICHT mehr als 100 Schritte.",80,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_35","In einem zufällig ausgewählten Haushalt in Deutschland befindet sich eine Klimaanlage.",15,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_32","Ein zufällig ausgewählter Zug in Deutschland wird NICHT durch die Belgien fahren.",2,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_36","Eine zufällig ausgewählte Person in Deutschland wird im Lauf ihres Lebens NICHT an Malaria erkranken.",1,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_37","Eine zufällig ausgewählte Person in Deutschland spielt täglich Basketball.",3,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_31","Ein zufällig ausgewähltes deutsches 12-jähriges Kind weiß, wie man strickt.",3,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_50","In einem zufällig ausgewählten Haushalt in Deutschland gibt es KEIN Bücherregal.",70,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_17","Eine zufällig ausgewählte Person in Deutschland hat NICHT mehr als ein Geschwisterkind.",70,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_28","Ein zufällig ausgewählten Niederschlagsereignis wird in Deutschland NICHT zu Überschwemmungen führen.",2,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_10","Eine zufällig ausgewählte Person in Deutschland nutzt Facebook regelmäßig im Alltag.",15,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_29","Eine zufällig ausgewählte Person in Deutschland spielt professionell Golf.",1,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_3","An einem zufällig ausgewählten Tag im Jahr wird die Sonnenscheindauer in ganz Deutschland NICHT über 5 Stunden liegen.",95,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_6","Eine zufällig ausgewählte Person in Deutschland besitzt einen oder mehrere Hunde.",20,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_34","Eine zufällig ausgewählte Person in Deutschland lebt NICHT im Saarland.",5,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_43","Ein zufällig ausgewähltes 10-jähriges deutsches Kind weiß, wie man ein Smartphone bedient.",97,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_22","In einem zufällig ausgewählten Haushalt in Deutschland gibt es mehr als zwei Haushaltsmitglieder.",80,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_12","Eine zufällig ausgewählte Person in Deutschland besitzt ein Auto.",75,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_15","Eine zufällig ausgewählte über 18-jährige Person in Deutschland hat KEINE Bürojob.",60,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_4","Ein zufällig ausgewählter Baum in Deutschland ist ein Laubbaum.",35,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_42","Eine zufällig ausgewählte Person in Deutschland war noch NIE in Frankreich.",35,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_44","Ein zufällig ausgewählter deutscher Haushalt besitzt KEIN Auto.",75,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_13","Ein zufällig ausgewähltes Ehepaar in Deutschland hat NICHT nur ein Kind.",50,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_18","Eine zufällig ausgewählte Person in Deutschland kann Ski fahren.",10,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_33","Ein zufällig ausgewähltes Haus in Deutschland hat mehr als 4 Stockwerke.",15,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_26","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni NICHT schneien.",2,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_27","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland 42°C oder mehr erreichen.",20,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_41","Ein zufällig ausgewählter Grundschuljunge spielt gerne Fußball.",70,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_21","Eine zufällig ausgewählte Person in Deutschland im Alter von 18 bis 25 Jahren studiert NICHT.",50,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_30","Eine zufällig ausgewählte Person in Deutschland kann NICHT in mehr als vier Sprachen sprechen.",3,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_14","Eine zufällig ausgewählte Person in Deutschland schon einmal Geld an eine wohltätige Organisation gespendet.",70,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_49","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland 30°C oder mehr erreichen.",99,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_43","Ein zufällig ausgewähltes 10-jähriges deutsches Kind weiß NICHT, wie man ein Smartphone bedient.",97,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_5","An einem zufällig ausgewählten Tag im Jahr wird die Temperatur in Deutschland über 12°C liegen.",45,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_21","Eine zufällig ausgewählte Person in Deutschland im Alter von 18 bis 25 Jahren studiert.",45,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_7","Eine zufällig ausgewählte Person in Deutschland liest im Alltag regemäßig Zeitung.",30,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_34","Eine zufällig ausgewählte Person in Deutschland lebt im Saarland.",10,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_18","Eine zufällig ausgewählte Person in Deutschland kann NICHT Ski fahren.",10,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_40","In einem zufällig ausgewählten Jahr wird die niedrigste Temperatur in Deutschland unter -5°C liegen.",95,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_48","Eine zufällig ausgewählte Person in Deutschland isst täglich Gemüse.",80,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_22","In einem zufällig ausgewählten Haushalt in Deutschland gibt es NICHT mehr als zwei Haushaltsmitglieder.",70,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","B_21","Eine zufällig ausgewählte Person in Deutschland isst täglich mehr als vier Gemüsesorten.",10,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_45","Eine zufällig ausgewählte Person in Deutschland ist NICHT auf das Gymnasium gegangen.",50,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_50","In einem zufällig ausgewählten Haushalt in Deutschland gibt es ein Bücherregal.",70,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_9","Eine zufällig ausgewählte Person in Deutschland nutzt Twitter NICHT regelmäßig im Alltag.",30,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_49","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland NICHT 30°C oder mehr erreichen.",99,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_41","Ein zufällig ausgewählter Grundschuljunge spielt NICHT gerne Fußball.",70,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_35","In einem zufällig ausgewählten Haushalt in Deutschland gibt es KEINE Klimaanlage.",20,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_46","Eine zufällig ausgewählte Person in Deutschland geht täglich mehr als 100 Schritte.",90,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_25","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni KEINE größere Vielfalt an Früchten auf dem Markt geben als im Juli.",50,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_36","Eine zufällig ausgewählte Person in Deutschland wird im Lauf ihres Lebens an Malaria erkranken.",1,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_29","Eine zufällig ausgewählte Person in Deutschland spielt NICHT professionell Golf.",1,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_33","Ein zufällig ausgewähltes Haus in Deutschland hat NICHT mehr als 4 Stockwerke.",70,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_19","In einem zufällig ausgewählten Jahr werden in Deutschland im April mehr Blumenarten blühen als im März.",50,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_10","Eine zufällig ausgewählte Person in Deutschland nutzt Facebook NICHT regelmäßig im Alltag.",30,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_42","Eine zufällig ausgewählte Person in Deutschland war schon einmal in Frankreich.",30,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_37","Eine zufällig ausgewählte Person in Deutschland spielt NICHT täglich Basketball.",91,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_4","Ein zufällig ausgewählter Baum in Deutschland ist KEIN Laubbaum.",30,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_15","Eine zufällig ausgewählte über 18-jährige Person in Deutschland hat einen Bürojob.",60,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_16","Eine zufällig ausgewählte Person in Deutschland lebt NICHT in einer Großstadt.",60,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_8","Eine zufällig ausgewählte Person in Deutschland liest NICHT wöchentlich Bücher.",10,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_17","Eine zufällig ausgewählte Person in Deutschland hat mehr als ein Geschwisterkind.",50,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_1","An einem zufällig ausgewählten Tag im Dezember wird die Durchschnittstemperatur in Deutschland über 3 °C liegen.",70,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_3","An einem zufällig ausgewählten Tag im Jahr wird die Sonnenscheindauer in ganz Deutschland über 5 Stunden liegen.",70,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_31","Ein zufällig ausgewähltes deutsches 12-jähriges Kind weiß NICHT, wie man strickt.",5,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_13","Ein zufällig ausgewähltes Ehepaar in Deutschland hat nur ein Kind.",30,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_24","Eine zufällig ausgewählte Person in Deutschland geht täglich NICHT mehr als 800 Meter.",70,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_6","Eine zufällig ausgewählte Person in Deutschland besitzt KEINE Hunde.",20,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_39","In einem zufällig ausgewählten Jahr werden der Juli und der August NICHT die heißesten Monate in Deutschland sein.",95,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_14","Eine zufällig ausgewählte Person in Deutschland noch NIE Geld an eine wohltätige Organisation gespendet.",70,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_47","Ein zufällig ausgewähltes Gebäude in Deutschland hat NICHT mehr als 3 Stockwerke.",60,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_30","Eine zufällig ausgewählte Person in Deutschland kann in mehr als vier Sprachen sprechen.",5,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_2","In einem zufällig ausgewählten Jahr wird die Kirschblüte in Deutschland vor Mitte März beginnen.",50,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_38","An einem zufällig ausgewählten Tag im Winter wird Schnee auf dem Gipfel der Zugspitze liegen.",30,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_12","Eine zufällig ausgewählte Person in Deutschland besitzt KEIN Auto.",70,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_27","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland NICHT 42°C oder mehr erreichen.",35,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2324","E","yes","C_11","Eine zufällig ausgewählte Person in Deutschland wird irgendwann an einer Herz-Kreislauf-Erkrankung sterben.",50,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_44","Ein zufällig ausgewählter deutscher Haushalt besitzt ein Auto.",70,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_28","Ein zufällig ausgewählten Niederschlagsereignis wird in Deutschland zu Überschwemmungen führen.",5,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_32","Ein zufällig ausgewählter Zug in Deutschland wird durch die Belgien fahren.",1,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_26","In einem zufällig ausgewählten Jahr wird es in Deutschland im Juni schneien.",3,"38","male","german","employed_full","no_student","degree","serious","pos","C"
"2324","E","yes","C_20","Ein zufällig ausgewählter Pendler fährt NICHT mit dem Fahrrad zur Arbeit.",20,"38","male","german","employed_full","no_student","degree","serious","neg","C"
"2323","G","yes","D_13","Eine zufällig ausgewählte Person in Deutschland ist NICHT verheiratet.",36,"37","male","german","employed_self","no_student","degree","serious","neg","D"
"2323","G","yes","D_17","In einem zufällig ausgewählten deutschen Haushalt gibt es einen Trockner.",23,"37","male","german","employed_self","no_student","degree","serious","pos","D"
"2323","G","yes","D_48","In einem zufällig ausgewählten Stadtteil in Deutschland gibt es mindestens eine Bäckerei.",90,"37","male","german","employed_self","no_student","degree","serious","pos","D"
"2323","G","yes","D_16","Ein zufällig ausgewähltes Auto auf der Straße in Deutschland wurde NICHT in Deutschland hergestellt.",28,"37","male","german","employed_self","no_student","degree","serious","neg","D"
"2323","G","yes","D_1","An einem zufällig ausgewählten Tag im Januar wird die Durchschnittstemperatur in Deutschland NICHT über 0°C liegen.",65,"37","male","german","employed_self","no_student","degree","serious","neg","D"
"2323","G","yes","D_29","Ein zufällig ausgewähltes deutsches 12-jähriges Kind lernt in der Schule KEIN Programmieren von Computern.",25,"37","male","german","employed_self","no_student","degree","serious","neg","D"
"2323","G","yes","D_14","Ein zufällig ausgewähltes Ehepaar in Deutschland hat mehr als zwei Kinder.",15,"37","male","german","employed_self","no_student","degree","serious","pos","D"
"2323","G","yes","D_47","Ein zufällig ausgewähltes deutsches Geschäft existiert NICHT seit mehr als 5 Jahren.",60,"37","male","german","employed_self","no_student","degree","serious","neg","D"
"2323","G","yes","D_3","An einem zufällig ausgewählten Tag im Jahr wird die Sonnenscheindauer für ganz Deutschland NICHT über 4 Stunden liegen.",65,"37","male","german","employed_self","no_student","degree","serious","neg","D"
"2323","G","yes","D_28","Eine zufällig ausgewählte Person in Deutschland spielt professionell Schach.",2,"37","male","german","employed_self","no_student","degree","serious","pos","D"
"2323","G","yes","D_41","In einem zufällig ausgewählten Jahr wird die Höchsttemperatur in Deutschland NICHT 32°C oder mehr erreichen.",95,"37","male","german","employed_self","no_student","degree","serious","neg","D"
"2323","G","yes","D_23","In einem zufällig ausgewählten Jahr werden in Deutschland im April NICHT mehr Blumen blühen als im März.",80,"37","male","german","employed_self","no_student","degree","serious","neg","D"
"2323","G","yes","D_38","Eine zufällig ausgewählte Person in Deutschland geht täglich im Durchschnitt NICHT mehr als 50 Schritte.",90,"37","male","german","employed_self","no_student","degree","serious","neg","D"
"2323","G","yes","D_31","Ein zufällig ausgewählter Pendler fährt NICHT mit dem Motorrad zur Arbeit.",10,"37","male","german","employed_self","no_student","degree","serious","neg","D"
"2323","G","yes","D_25","Eine zufällig ausgewählte deutsche Person besucht an Weihnachten NICHT die Kirche.",15,"37","male","german","employed_self","no_student","degree","serious","neg","D"
"2323","G","yes","D_46","Eine zufällig ausgewählte Person in Deutschland isst täglich Früchte.",28,"37","male","german","employed_self","no_student","degree","serious","pos","D"
"2323","G","yes","D_26","In einem zufällig ausgewählten Jahr wird es in Deutschland Tornados geben.",12,"37","male","german","employed_self","no_student","degree","serious","pos","D"
"2323","G","yes","D_8","Eine zufällig ausgewählte Person in Deutschland schaut täglich YouTube-Videos.",22,"37","male","german","employed_self","no_student","degree","serious","pos","D"
"2323","G","yes","D_44","Eine zufällig ausgewählte Person in Deutschland wird sich im Laufe ihres Lebens eine Grippe einfangen.",85,"37","male","german","employed_self","no_student","degree","serious","pos","D"
"2323","G","yes","A_36","Eine zufällig ausgewählte Person in Deutschland liest NICHT täglich die Zeitung.",22,"37","male","german","employed_self","no_student","degree","serious","neg","D"
"2323","G","yes","D_20","Ein zufällig ausgewähltes deutsches Schulkind lernt NICHT in der Schule ein Instrument zu spielen.",80,"37","male","german","employed_self","no_student","degree","serious","neg","D"
"2323","G","yes","D_35","Eine zufällig ausgewählte Person in Deutschland isst täglich NICHT mehr als acht Gemüsesorten.",5,"37","male","german","employed_self","no_student","degree","serious","neg","D"
"2323","G","yes","D_22","Eine zufällig ausgewählte Person in Deutschland trainiert täglich.",5,"37","male","german","employed_self","no_student","degree","serious","pos","D"
"2323","G","yes","D_45","Eine zufällig ausgewählte Person in Deutschland wurde NICHT in einem Krankenhaus geboren.",92,"37","male","german","employed_self","no_student","degree","serious","neg","D"
"2323","G","yes","D_6","Eine zufällig ausgewählte Person in Deutschland hat innerhalb der letzten Woche KEIN Buch zu Ende gelesen.",8,"37","male","german","employed_self","no_student","degree","serious","neg","D"
"2323","G","yes","D_9","Eine zufällig ausgewählte Person in Deutschland nutzt Facebook NICHT wöchentlich.",30,"37","male","german","employed_self","no_student","degree","serious","neg","D"
"2323","G","yes","D_30","Eine zufällig ausgewählte Person in Deutschland arbeitet sonntags.",35,"37","male","german","employed_self","no_student","degree","serious","pos","D"
